1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
5291.606127660906,15346.838824647324,2634.6766056270867,119898.00927855303,27677.20827992402,8066.173292997082,6140.462111436243,54147.251167523944,26660.44339216815,9397.380263829427,57184.5907439718,18986.72996501661,10755.46399344454,8822.79331693325,39509.25126811645,34746.513521843706,62360.68357331105,108264.4086452665,184560.05483214537,21190.008283136172,98557.40816038958,77744.63408592858,601125.5809989381,239254.43079845846,716650.3990304819,751780.4465644927,113434.49873082225,136558.1784202285,21652.968235133267,163990.78934804624,99287.47235469887,514579.88448307186,242803.4477465324,1987229.4559044458,90125.24246763026,62880.44321888593,1314497.5835220802,6015079.980412167,1886997.2414879508,701292.0128105513,1109531.4468492526,101781.32078156163,751319.0904240034,6432085.737214368,13989280.386520874,1221134.4060622856,164094.15378745986,156559.6908715623,1536072.2572395667,9927239.245264338,1303653.7374996736,1047066.7691950378,2843523.6211867603,1093422.2843684286,5540643.333863713,12078202.78039883,166275.8768348982,14127721.919811731
4212.371821489286,28533.678544245868,2717.849611983164,35848.6338175282,11125.517624401302,8066.735529281716,4685.161243630205,63141.434405687716,19422.52125419111,4039.967383130621,69811.66826851814,63615.921040270696,10337.15583210997,10536.70199103711,17844.605563410343,4871.102255766525,49119.83084076685,69792.66180269516,175060.00623296466,16834.32607854891,81947.25726023068,74758.27278557881,414883.0104692974,234056.32395966334,247420.17855252774,1377090.987995387,95409.57573220033,84840.93697785698,30091.0417123104,105575.60531130787,88088.0715077994,294271.1945491775,146080.9775621151,4788246.821150241,42697.33708715818,118370.79877892521,1646744.4348950344,10088932.225518705,526609.6355021822,741651.7347492932,1092673.687753525,94278.71562348655,1068465.8377257532,6980349.694685875,3347145.436540224,632220.5872487074,219709.4421899873,104446.10391330183,2231421.2859997726,8199497.518028718,581373.8278725155,1604562.4414553451,3139145.6853057984,1223776.9922264155,3864825.129580929,3923891.6722350186,139970.56173707056,22991673.555475477
2733.3283440473556,9763.399301444952,2116.953786229894,139431.78414936748,12091.160787773628,8795.618560005973,4653.011968011273,26190.55179961686,11260.248713609722,9120.346926452392,92652.63657883051,12371.116289794954,12858.661429521957,8216.868106852364,12218.006083824019,3560.395960902706,39612.00595581897,88224.48382151283,525822.7915442107,7816.2183095737,43445.06815546746,78966.10236751592,692760.991498529,196891.95346260362,192324.04085265403,586725.5786289052,88701.25226840253,114574.68580505477,17090.85307186033,111118.97044285068,48270.27098745745,474096.0258313078,187425.07512350546,1307194.8522135487,51472.10853200246,233510.06914966388,1589071.0084561936,2026917.3557168085,358502.4643993507,618662.6816210436,918538.7539033834,134701.92513933964,938934.336785156,2732506.209956788,3663568.174131246,592581.3399744647,134958.70311570077,124442.87079470031,1698317.2895886048,5381726.396154489,732248.2938167389,297693.52740535076,2865323.8371510045,2034846.9757816482,3191556.6698240503,16270468.445888061,119581.4159231349,7823409.363831594
3840.0300813869712,15479.899258806885,1382.2237461154743,27175.781999561914,9819.731364792062,7530.167495639102,8337.389121681905,43859.95161609537,9423.030891440729,3602.996358241046,26489.31901058958,13796.067463179517,9989.381967783731,7820.90352896327,10855.56622376677,5138.545362722167,58714.834843623394,51585.16360138362,223347.23127142971,8558.303482344982,196366.4058073652,85767.53370407669,652987.9661971342,197998.34870831162,307479.73728114885,832164.9637812405,153906.5452850584,79131.16482068441,20978.09378064327,113317.91416601258,155516.71874992782,475204.09276755236,91904.24944736765,1447994.5819905605,43582.070845113936,54447.7076406615,2519310.8304222478,2671035.286279023,544450.229843982,556247.5093419857,591194.6392889307,283056.62567873957,664208.0966485633,3057153.2527058,3193863.2725176266,493478.0607289765,103260.53743278912,105242.2410123503,8591353.534952804,10133232.252529215,704235.466446097,280688.0147718057,2969787.148403793,1084749.2231273004,3042851.160771244,2638993.583493234,186377.65361344258,8653121.83951991
4383.13098825986,8871.342807574163,1320.0000591239427,25450.635494016085,7582.9136147943245,7216.613847148815,3296.504352888071,20121.718557617914,9522.750415460452,4947.828780108065,33008.994439069545,12854.534967933165,9630.887173314064,5818.825433640378,12995.936861049377,4131.8282423060555,60387.57481893776,63530.45554710639,155285.3361298255,7768.402112982493,53188.293540398285,60214.62557540149,569765.5934719539,155239.12552142146,122316.05817079885,450299.86296838097,83554.0216573327,76156.55579367277,20946.531173006057,89264.78182781041,41657.307884770875,449762.4340498056,88715.53140284748,927206.0354989218,20692.795049759818,80474.90858148775,1431525.4149744855,1432054.2023794882,983758.1238727536,680184.3627601247,429208.81590612663,150201.74979226483,945019.3899276641,3157043.426504701,2499813.1270014187,461368.8893327783,96803.33100314619,210319.87805294088,834687.2151327246,11382831.658843812,555971.1124871323,292913.487602299,1245384.3573050776,987155.6196702123,2874485.291949568,3330398.9423426716,239566.88225274807,7453951.306658054
2965.7141451983334,12654.141267393208,1114.105561143701,31693.171331505087,7252.190659628069,7063.262376184073,4431.23535200022,21003.379861470392,17275.302928708563,4453.248696293977,20505.744162735933,13023.790430768913,9600.659093989392,5446.394135102902,9038.095339787003,3661.8213339652,224693.30773168552,49354.84792026799,164230.4979303348,8850.293647092687,43627.25687164443,67093.59779426902,425602.4742934647,180935.56310839162,166111.52876015255,267691.39378493384,132451.9631365855,340411.5091259841,16944.790492106855,140618.60763160198,37532.15713567996,337636.8471132312,94869.71304793179,1037971.7227031642,20224.048065138522,38549.9131615999,1049031.5522581053,1686719.4468223217,343302.20669046236,1371809.9603630486,466103.17306473973,67922.6957801017,706249.3251226143,2443793.9446854074,3627325.2062871484,428730.23474924173,503173.55301568634,260124.29226334667,800978.6063082301,3617215.9218298164,761537.2767785875,275696.7533286439,2119274.727379628,575349.579844474,4216239.717549803,17439567.358273067,113579.02334020166,14535639.653175633
2247.302915954465,6824.846335967862,1513.4412326417466,15026.472329477514,6531.068337629101,5305.193269005468,2206.6318340941953,21124.68735557977,7420.961682819655,3214.359595700854,26051.10976428968,14411.419189855987,8602.11875526648,6009.757638174401,8676.720800272331,3965.7867864144914,35182.368694315475,46352.02701596128,108879.32900588785,9275.907386848896,43687.13018656534,59058.116353737125,557814.2276558427,137255.00302038566,125786.22639554071,1347584.2667022436,73460.05539312917,82189.59061071533,18333.89150366016,84975.75782458225,31536.409256127088,383657.98601301445,89201.14751595604,700730.7374088964,18562.104448014557,37864.62401670065,1211342.33454092,2949282.405863595,319018.6204330233,330680.78444811463,569743.9658242558,57672.93618436095,625911.4296690263,2350891.605268689,3134190.7857074738,395991.84072306333,87292.55205331047,84689.26121979025,900457.8767136297,3115048.3364669965,920323.5351190525,187135.480284219,1331454.7494272878,723052.0543574948,4153508.625819513,6572404.034512262,162597.7926463616,8289546.978877831
16151.49152513692,6478.17969756218,1345.3087592288246,19816.964699974294,4847.097007373973,4155.131430956917,3269.943200975456,23035.742752228198,8486.072974743813,3173.7918130245776,18712.013088191463,11763.12287316894,6692.627470608469,5599.686814894692,5742.502813493379,2888.9267136335866,31830.695923968076,48575.60219945067,270202.8574729927,8405.883813804105,58447.324300033295,116295.57202202521,405534.71994886943,213041.69432433438,95201.82343752752,321286.57339731336,74669.25031093898,53883.696342921234,14760.27181032597,75038.48033253824,35251.82063552808,206688.99673671895,65469.89359721676,971580.7454981856,17859.095703974675,47119.00654764297,726785.1148915385,1350994.5312305344,279128.0244968332,1682512.1948428722,470160.7749569442,43954.173720178405,817130.9534624356,2237306.19196873,2618847.654674192,345459.93708031933,70250.76462298846,56101.09178743024,1288371.5950962056,6326930.223117181,821624.3957942713,238659.12123216796,1011206.6870906007,1639946.0405399466,3159124.254073907,2436588.149870615,140307.22999601762,3294170.799114663
1781.0064196225717,9145.137528991427,895.5845091981328,12345.315701987825,4236.068130137925,3634.086569099616,2720.0576687021207,41082.84490118579,7513.318265394462,3213.3916380374576,18400.031493944796,29551.076610520697,13994.725832547741,8221.43763106503,6356.083350226114,2606.092970503473,39030.12949754551,60759.62465365262,82549.64913341179,6408.667647701686,29811.566824765643,69468.81750400113,947367.1029059513,216203.36814119312,97696.3693190293,238507.9959432635,81271.02104786035,31494.669452324135,21707.86476816019,68182.83671675678,50960.120303540934,245729.81017033858,91992.5668268607,1000539.4910747771,15649.785805641668,48273.69088492078,828841.5994042828,1624968.1169555008,241780.19233562035,326688.4869220972,411105.72238343797,208373.91399294557,646713.8950954422,3244572.486861142,3520895.8500648206,283484.4379318564,140465.95949023726,105295.72631259769,599484.5606043681,6014544.171960081,662451.4722021528,229929.58815836415,696685.1656772915,872589.9151782934,4840273.821288481,141562904.01008394,163848.25198530842,3096093.190397657
1964.892093118668,6055.197715488884,1187.4638753396187,18370.622809471322,3931.782605274314,3944.904198731225,2569.257594737123,16295.089676775695,6223.280563633304,3896.9899197646855,19709.80647476428,17195.49577880307,7144.126734755105,6036.117689242471,4411.898887353035,2016.512627125008,32406.573934763623,38284.8185579553,153467.05509568384,4669.415742404322,24058.29549839731,62041.48770740183,489326.15673077654,107986.57601440013,94973.89026126667,242663.39125645824,79678.05591603069,55700.59592393915,16393.78335240894,98457.87935278768,49055.169974703844,254035.090081183,121374.00201808108,660179.0588535931,14422.731610088447,45327.045392901884,913503.8973449975,1500758.66330103,186809.2508717943,937822.9510104,1148090.8352659887,45388.13368603778,410371.6712566491,2318202.1317338613,2619114.925232895,332954.9421570569,63105.45350449408,94800.90334054906,1611311.966483115,2263302.0088214083,497000.91059605556,186232.10125167703,652153.3030402828,11699961.757292978,2310577.103533672,4190207.436959783,1179350.9551604197,3135658.7494105445
1397.9874335255056,5273.2481999348765,702.9805770176589,13773.91402057935,4993.825053595953,3496.3270784606334,2734.244029221893,14401.847159808596,6093.982189610396,4061.8889134974715,36208.80484188867,7489.655271893339,8288.8170306242,3876.9323749884356,7635.977794095688,2104.6867955300104,20321.38217421782,33184.76350541455,95907.16800726522,17394.35459027543,25871.244615447846,131189.21499377655,442280.0322989407,128206.55887631593,217010.11737419336,253497.34492693222,101719.01743117101,53624.531575958004,14837.435742864458,104348.86542306654,163679.4376418664,318547.7488700592,131983.22124299442,849028.1606817755,14433.644839393897,46744.9505048203,568697.5029383515,4651300.143283722,471059.40822238463,773082.958397394,366931.71412075,25953.46082498523,530622.8235546876,1836524.5058124927,2622199.764206953,225494.36992272813,69651.67203300948,51153.44832615898,1316563.2109382432,5267006.926967226,723958.7320200972,192360.159335738,1297972.4770398743,1264421.0841937785,4070370.0531949042,1771787.519399319,199229.50935243163,2698630.983016493
1013.4696758449412,8704.696971365624,690.687106823361,15702.497771084087,9522.508899314176,6366.146610181127,2734.394475696625,8542.37875718752,7257.1863877880805,3840.3288785385716,112095.48199310176,12229.50630816979,9859.065722427438,4198.792713405486,4110.309596597554,3639.873722191761,15979.000045938099,31709.803037059966,81557.80705539219,3506.5952208531726,28198.470787772243,73201.12142244293,645262.9608632871,100503.21547081374,97501.6303490693,245214.13382649462,56267.507667126025,24471.60728653455,12575.379692023384,66867.34592085853,104421.22726874144,195437.39434279007,100548.46613346586,607636.611198973,13179.237816431203,81655.52152712057,676974.5367454228,1256920.739272288,203254.54264538514,1393021.2291478198,861365.1544725787,26327.22793738615,424461.1915239235,1849162.8600141068,6076099.3327051,543542.2608430735,68483.19394003441,130621.33284300056,731898.3506967721,5692223.39479082,538935.2467957103,165240.4366834273,583293.7898430439,5318521.814772012,2370176.23186731,1785728.6575286102,80602.60315517597,2626771.802101994
866.0163504433443,5171.483798335808,581.6608243862921,44997.34413220898,3788.916331982529,4652.84225310792,3359.3844514958855,7754.690202217246,6516.197393940107,3327.797681771074,10775.787026333628,16257.453345400647,5003.914010740666,3492.937427728336,3281.8276444270778,2634.024190508951,16927.647677869798,31498.317818569918,67977.45661395944,4300.44558685828,21505.102956951563,41880.526430766215,427943.3355586123,107981.96421447302,83675.09537417225,170598.81959663765,60855.29357999538,53196.38778960981,15602.071879601186,57968.327707759636,26445.278229714502,184928.10393087196,68363.13783612614,2702911.5606217724,10457.424195437594,433141.80599479337,760192.2287521013,757424.4548219176,387359.254641418,597362.0369013164,273063.20081380836,31351.755777321,209092.35045107667,2623318.820296988,2657050.440389466,373110.57167994796,57911.71721546433,88755.21372195426,618848.8637230225,4117293.3322299137,588023.0900637163,164611.63194691855,559620.8764029837,271465.4176160528,2334474.0347471703,2583759.701359174,94251.69808342446,2606994.254691911
795.5670234927151,3668.6198285674122,429.20118135700693,8621.693108663523,3253.2107631827816,2355.3878889624584,1249.9240760427165,7840.398520671812,3981.096685022233,2736.2083223885948,13996.285684013614,14433.140587027385,4904.104178614034,2625.8352852697144,2767.796525225258,2618.6022276170747,15153.109146197097,24865.15055904567,54168.918055195114,4692.453988178262,18416.380436584423,44541.653169920624,402031.54357224266,125294.50512051322,94782.2675778045,239019.48284846864,49872.13354598855,24057.730985007584,9610.698752263219,54567.57127755624,23440.649823625918,144147.22359529065,142053.8303598085,713374.9357979047,9189.935557876963,27715.34396507759,1736115.458716046,812790.83501077,214052.33316081215,784586.8184672137,245598.60466008313,62283.843126866486,305621.03583681444,1495505.970635347,2370415.9641599846,426072.58814253175,78340.13290625486,41008.94739318728,450827.7196613709,2541840.0309235496,466829.37337462057,159419.72854472828,458758.1218235967,208708.00066513626,5836109.44812141,1415099.3403680215,83121.28776929973,3087092.287353054
704.5570956335492,3869.2001954763746,681.9147003611771,12098.97713398987,3050.5508537885544,2342.878876090188,1108.0324551186086,7135.063093011149,8486.418664845118,2734.8197506427873,56939.72470550356,5339.487779953919,4560.33345042874,5001.1832890392525,2254.9658045949077,1031.2141273709524,29858.389355256993,20133.036607800273,54831.48153742607,3181.7046691732085,12841.908244051026,44064.149624837824,316639.97843944334,82428.011142289,91260.95475929746,388563.74037863506,91504.91286404232,22271.898560846057,18107.670532453078,38204.67457193252,18949.95093329315,159038.70693853177,59366.11570787746,765461.6585590283,9639.592051613237,37210.08200830403,495392.9206883876,748249.3305015636,208403.24945619094,1088619.803717697,306127.943918776,45463.661816838656,276137.64328430453,1278872.1646484383,3113364.5640939246,1147184.7651369884,122042.39347794038,98393.10012949126,555760.0972918153,2830768.6737840297,264156.0242295679,154317.83779533292,528991.1082211918,400508.2488203907,1313509.912230371,1492737.3506179275,175092.26937839473,2907714.547470727
551.3345249637497,2941.62224336249,416.73870584521376,8708.939652754692,2309.2914584720843,3183.180900274805,1109.1229112398446,7910.8568091222905,6317.902648955339,3888.6850845405047,9772.207510281973,5583.344116852845,4805.670241821652,2997.072836848013,1976.9491850522695,1609.697990819211,11863.123887161648,30314.66671232344,80418.7124573275,3620.6290079018977,18428.023082220974,53307.873250026874,302417.3710879177,90183.11081720112,263339.11305445264,266839.09081639606,47429.6339217033,26269.112100168528,7576.4540501279325,78336.44793540197,24850.028128165173,218869.23751710917,70779.54990885018,525602.3369363379,7473.8918064370855,31594.93624335481,427062.09148409223,2357068.9952453,202643.7164157779,559340.2107118579,1258917.227692485,22831.661102634756,252335.133659547,2278903.4273920693,1832687.1601161386,197609.22198531276,132521.6276786794,48993.212256322586,2195839.97580699,3887993.4396073157,401848.7748027971,199204.02744954755,1524934.6545770403,479286.71861354285,1387094.8250424967,6080122.984552929,129437.46238597378,4156697.480362168
549.195909970218,2815.468302844709,415.49009479318795,19971.514000184867,2110.871417837289,6043.079457330858,1386.8710113298655,6891.644910808539,3543.0673000922025,3443.691455795148,9688.132252740945,5459.845184269134,4767.281406638517,2046.711070390508,5641.56973827675,2631.2196560292646,18533.63914748967,19178.62815837797,75793.09828694213,3130.9726886484113,13362.009468725464,44322.85108182569,372390.6868327108,385702.4784116932,66012.18747850963,140644.37518935828,35236.3493067264,20398.599595780866,10816.585183820029,28000.447702278296,24157.584387008854,124093.55603068511,134277.91445142645,657461.991800533,9696.827891521065,56473.513547758856,406960.89481942495,717838.5990484868,145945.19636019255,221739.19907040146,466587.995649989,19671.78733645291,241855.4595641282,1606203.6797693376,2511429.4856253318,174497.51337514402,126162.08860230165,681681.4191547491,4426006.405576436,1776108.4380854124,340858.4431877849,270377.9122293759,409070.6625026654,478912.19041222817,1717387.904354786,1636614.6512706084,251006.39483402614,1088981.7026315292
516.9601367866351,3000.638972855655,613.9931380137975,8344.376372676215,2079.2542606681636,2463.5753713271097,1106.2105080350661,11044.791594348586,5174.44748829045,2922.5485333446736,10153.796678185267,7784.402716818842,5722.058846237997,2324.6779090815926,2048.284557413796,1534.0848544320897,23379.951485691086,20336.742272358053,52224.62308930967,3487.5002271203416,11072.919631280482,36520.35120338308,325404.1934919593,103082.77241954298,75715.65360149337,164149.83078562238,67537.89757976936,17605.385891029793,11841.786784046662,51230.73541614758,21420.225320089878,104773.13196322638,180630.47091524338,873066.5146794482,6945.895352619311,50748.03255321702,307704.4275016566,563075.7602742456,245796.0191351785,470905.8625890878,339566.81796023634,41071.24905828341,230497.85741915615,5228461.899355075,1762150.5338575186,1095889.963019447,209564.30930474083,315524.9582561208,1143413.7360385908,2786262.231944399,219145.0792211152,247655.6625758367,1141493.3411743501,604947.134700799,1344157.2883776205,1957435.686191608,125985.14349592153,6824721.1103586
469.66638793842975,2914.1852841404616,445.4526515884054,8191.835436657044,2299.7759748088147,1882.5193383201183,906.362707141788,8750.503976270931,3785.2971921342305,1840.4186013350136,11586.081526004487,5391.3543020373145,3184.1383484818716,1552.4904056356806,2955.6122528749484,709.4919178185687,16819.720054377576,15801.817620066164,53327.335937588745,5127.2055915242845,15240.362250034692,32575.37957211432,280680.3777963558,79214.91085716705,92787.21092080245,83749.5415725766,30007.741268984635,71070.74844686915,9509.810225560184,17868.74853777353,19132.279367522995,156770.123252178,169592.18796405286,1011169.4977761693,6055.527192585234,37547.20756091871,343674.21408631204,502906.2007685749,320208.69022041163,1053728.7939689804,207365.23755739757,20843.362961463354,321121.17303244944,1038993.7050645739,1767677.7826578738,171568.08463627542,60183.86052719335,39028.072745100035,859925.6506701356,1854812.359691937,912640.0740407194,145923.22032316093,391628.0350583343,348714.4347219546,7167242.896048151,1635896.4592826876,64039.94843352815,1194893.2502629128
1153.5316269010136,2469.917962892191,290.52392231434754,7495.589668027022,1821.0940943039816,1916.1177432224254,1306.2568916793439,5588.395448640576,3096.7700040804466,1606.5122996533942,28272.343355713318,4154.433970345271,4245.131650098528,1500.9065465028223,1635.3777583324606,759.0230630899981,11158.902247196254,16107.159256566523,85263.7286614073,3168.6957469956433,17500.330524975237,42000.91736186507,221706.3571341157,93525.10067252174,58283.799318591824,126029.93741241853,62818.54990341517,11629.133700685547,11296.57017347132,36486.422890397684,12831.57208654988,102093.46364598857,120660.61335365106,484486.89017875533,6627.541063310429,19351.033385263192,442215.79363780527,639139.0299275097,141115.9577643892,598725.541675414,271988.87678819563,17598.32724424365,6399346.434941036,1482863.5082943316,1964868.6057394359,172522.67974054383,45117.20992289572,118556.18500961992,483964.5105673503,2055503.6503847465,277664.07065727364,192452.72004238665,356605.7050596748,208451.0792212027,3273913.618597953,4005389.481074096,112691.29075528256,1000313.1842765331
433.4166515331449,2588.995752384841,352.14126187895886,8753.056275381212,5636.138136264585,1852.8909885731596,818.7411351518223,7038.91910404216,8695.237247840223,1890.0615114835114,12091.273880895033,5706.331220023112,3178.8848792213353,1453.7169202080715,1190.8868240075408,828.2112465318776,22640.73226599193,20033.177126479277,53068.54094161132,3802.7828577543924,10831.746299030901,30811.291127340617,267810.22725707415,341543.98006371834,65497.95042432398,107458.99368036947,25587.33895263523,18908.301541911365,8022.836195178243,17476.72028989693,10312.53701515047,220897.15750510155,53209.35899601809,628249.2978707285,10000.88410512401,25495.31682175868,304809.8730252602,502098.0399936785,108224.16652554678,499895.20818660746,191744.3769167145,84698.16319344957,127296.8092351929,2706714.219892002,1314872.4718770694,701323.6115192255,325639.60951021366,53907.90591557917,483074.78560967394,2322274.245681155,2973741.1243314776,122536.78484323567,930922.5021690414,176266.42957903203,1671931.7511317339,1735527.216371841,64545.963928274265,1007909.3550709464
684.5956359575962,4435.863697714442,314.36939167817735,5455.360363351928,1716.2102538859795,1863.464602768033,1149.5114590469743,8041.825758018897,13589.638555441217,1928.3052087995827,9310.080844268616,4301.521949737377,3102.2533797282886,2889.8749714775267,1618.8845778950738,587.1140423944986,11437.5443695491,20518.731172520675,64899.89337828989,2723.958156776974,11686.641191649418,33428.903435054315,285435.83792619745,83217.30896351922,132103.81151926387,212226.3929806987,28264.835009623886,14514.298981859993,9635.15434245174,19745.652708346883,13754.819560241185,182150.60171877214,27119.606382559923,1839942.0990382407,25729.773526928664,21536.621739077287,533485.7750698854,461689.227204026,113342.38088296253,995242.5041868625,189845.59346140598,16040.114340829037,324342.53096124047,1626039.709780918,1161669.2120990627,159707.68649428128,93396.4583841415,57050.0372078803,575820.7405782986,1443699.1549652827,3778366.598240247,115673.67402526035,220622.8866819407,319789.7957804564,2285431.9520185906,3890564.4306307263,83898.24050433362,893488.3447347087
